customer_id,email,city,signup_date,channel
2478,customer02478@example.com,Bangkok,2025-06-21,promo
2479,customer02479@example.com,Nakhon Ratchasima,2025-06-21,promo
2480,customer02480@example.com,Bangkok,2025-06-21,promo
2481,customer02481@example.com,Chon Buri,2025-06-22,organic
2482,customer02482@example.com,Bangkok,2025-06-22,promo
2483,customer02483@example.com,Bangkok,2025-06-22,promo
2484,customer02484@example.com,Udon Thani,2025/06/22,promo
2485,,Bangkok,2025-06-22,promo
2486,,Chon Buri,22/06/2025,promo
2487,customer02487@example.com,,2025-06-22,promo
2488,customer02488@example.com,Hat Yai,2025/06/23,organic
2489,customer02489@example.com,Chiang Mai,2025-06-23,organic
2490,customer02490@example.com,Bangkok,2025-06-23,organic
2491,customer02491@example.com,Khon Kaen,23/06/2025,ads
2492,customer02492@example.com, Khon Kaen ,23/06/2025,organic
2493,,Bangkok,2025-06-23,ads
2494,customer02494@example.com,Bangkok,2025-06-23,organic
2495,customer02495@example.com,Chon Buri,2025-06-23,organic
2496,customer02496@example.com, Bangkok ,23/06/2025,referral
2497,customer02497@example.com,Chon Buri,2025-06-23,promo
2498,customer02498@example.com,Bangkok,2025-06-23,promo
2499,customer02499@example.com,,2025-06-23,promo
2500,customer02500@example.com,Nakhon Ratchasima,2025-06-23,promo
2501,customer02501@example.com,Phuket,2025-06-23,promo
2502,customer02502@example.com,Nakhon Ratchasima,2025-06-23,promo
2503,customer02503@example.com,Udon Thani,2025-06-23,promo
2504,customer02504@example.com,,2025-06-23,promo
2505,customer02505@example.com,Phuket,2025-06-23,promo
2506,customer02506@example.com,Udon Thani,23/06/2025,promo
2506,customer02506@example.com,Udon Thani,23/06/2025,promo
2507,customer02507@example.com,,2025-06-24,organic
2508,customer02508@example.com,Nakhon Ratchasima,2025-06-24,ads
2509,customer02509@example.com,Phuket,2025/06/24,organic
2510,customer02510@example.com,,2025-06-24,organic
2511,customer02511@example.com,Khon Kaen,2025-06-24,promo
2512,customer02512@example.com,Bangkok,2025/06/24,promo
2513,customer02513@example.com,Nakhon Ratchasima,2025-06-24,promo
2514,customer02514@example.com,Bangkok,2025-06-24,promo
2515,customer02515@example.com,Chiang Mai,2025-06-24,promo
2516,customer02516@example.com,Bangkok,2025-06-24,promo
2517,,Chon Buri,2025-06-24,promo
2518,customer02518@example.com,,2025/06/24,promo
2519,customer02519@example.com,Bangkok,2025-06-24,promo
2520,customer02520@example.com, Bangkok ,24/06/2025,promo
2521,customer02521@example.com,Khon Kaen,2025-06-24,promo
2522,customer02522@example.com,Phuket,2025/06/24,promo
2523,,Chiang Mai,2025-06-24,promo
2524,customer02524@example.com,Bangkok,2025-06-24,promo
2525,customer02525@example.com,HAT YAI,2025-06-25,referral
2526,customer02526@example.com,Hat Yai,2025-06-25,ads
2527,customer02527@example.com,Bangkok,25/06/2025,ads
2528,customer02528@example.com,Bangkok,2025-06-25,ads
2529,customer02529@example.com,Bangkok,2025-06-25,promo
2530,customer02530@example.com,Bangkok,25/06/2025,promo
2531,customer02531@example.com,Nakhon Ratchasima,2025-06-25,promo
2532,customer02532@example.com,Nakhon Ratchasima,2025-06-25,promo
2533,customer02533@example.com,Bangkok,25/06/2025,promo
2534,customer02534@example.com,Nakhon Ratchasima,2025/06/25,promo
2535,customer02535@example.com,Bangkok,2025-06-25,promo
2536,customer02536@example.com,Nakhon Ratchasima,2025-06-25,promo
2537,,Bangkok,2025-06-25,promo
2538,customer02538@example.com,Udon Thani,2025-06-25,promo
2539,customer02539@example.com,Chon Buri,2025-06-25,promo
2540,customer02540@example.com, Hat Yai ,2025-06-25,promo
2541,customer02541@example.com,Khon Kaen,2025-06-26,promo
2542,customer02542@example.com,Phuket,2025-06-26,promo
2543,customer02543@example.com,Nakhon Ratchasima,2025/06/26,promo
2544,customer02544@example.com,Chon Buri,2025-06-26,promo
2545,customer02545@example.com,Bangkok,2025-06-26,promo
2546,customer02546@example.com,Bangkok,2025/06/26,promo
2547,customer02547@example.com,Chon Buri,2025-06-26,promo
2548,customer02548@example.com,Nakhon Ratchasima,2025-06-26,promo
2549,customer02549@example.com,Udon Thani,2025-06-26,promo
2550,customer02550@example.com,Hat Yai,2025-06-26,promo
2551,customer02551@example.com,Hat Yai,2025-06-27,ads
2552,customer02552@example.com,Chiang Mai,27/06/2025,organic
2553,,,27/06/2025,ads
2554,customer02554@example.com, Bangkok ,2025-06-27,organic
2555,customer02555@example.com,Nakhon Ratchasima,2025/06/27,ads
2556,customer02556@example.com,Chiang Mai,2025-06-27,promo
2557,customer02557@example.com,Bangkok,2025-06-27,promo
2558,customer02558@example.com,Chiang Mai,27/06/2025,promo
2559,customer02559@example.com,Bangkok,2025-06-27,promo
2560,customer02560@example.com,Chon Buri,2025-06-27,promo
2561,customer02561@example.com,Nakhon Ratchasima,2025-06-27,promo
2562,customer02562@example.com,UDON THANI,27/06/2025,promo
2563,customer02563@example.com,Nakhon Ratchasima,2025-06-27,promo
2564,customer02564@example.com,CHIANG MAI,2025-06-27,promo
2565,customer02565@example.com,Chon Buri,2025-06-27,promo
2566,customer02566@example.com,Bangkok,2025-06-27,promo
2567,customer02567@example.com,Chon Buri,2025-06-27,promo
2568,customer02568@example.com,Phuket,2025-06-27,promo
2569,customer02569@example.com,Bangkok,27/06/2025,promo
2570,customer02570@example.com,chiang mai,2025-06-27,promo
2571,customer02571@example.com,Bangkok,2025-06-27,promo
2572,customer02572@example.com,Bangkok,28/06/2025,ads
2573,customer02573@example.com, Bangkok ,2025-06-28,organic
2574,customer02574@example.com,Bangkok,2025/06/28,organic
2575,customer02575@example.com,Khon Kaen,2025-06-28,referral
2576,customer02576@example.com,Bangkok,28/06/2025,organic
2577,customer02577@example.com,Hat Yai,2025-06-28,promo
2578,customer02578@example.com,Bangkok,28/06/2025,promo
2579,customer02579@example.com,Chiang Mai,2025-06-28,promo
2580,customer02580@example.com,Bangkok,28/06/2025,promo
2581,customer02581@example.com,Khon Kaen,2025-06-28,promo
2582,customer02582@example.com,Nakhon Ratchasima,2025-06-28,promo
2583,customer02583@example.com,Khon Kaen,2025-06-28,promo
2584,customer02584@example.com,Chiang Mai,28/06/2025,promo
2585,customer02585@example.com,Khon Kaen,2025-06-28,promo
2586,customer02586@example.com,Phuket,2025-06-28,promo
2587,customer02587@example.com,Phuket,2025/06/28,promo
2588,customer02588@example.com,Chiang Mai,28/06/2025,promo
2589,customer02589@example.com,Bangkok,2025-06-29,organic
2590,customer02590@example.com,Udon Thani,2025-06-29,promo
2591,customer02591@example.com,BANGKOK,2025-06-29,promo
2592,customer02592@example.com,Hat Yai,2025-06-29,promo
2593,,Bangkok,2025-06-29,promo
2593,,Bangkok,2025-06-29,promo
2594,customer02594@example.com,Chiang Mai,2025-06-29,promo
2595,customer02595@example.com,Bangkok,2025/06/29,promo
2596,customer02596@example.com,Nakhon Ratchasima,2025-06-30,referral
2597,customer02597@example.com,Chiang Mai,30/06/2025,promo
2598,customer02598@example.com,Chiang Mai,2025-06-30,promo
2599,customer02599@example.com,Bangkok,2025-06-30,promo
2600,customer02600@example.com,Hat Yai,2025/06/30,promo
2601,customer02601@example.com,Bangkok,2025-06-30,promo
2602,customer02602@example.com,Phuket,2025-06-30,promo
2603,customer02603@example.com,Chiang Mai,2025-06-30,promo
2604,customer02604@example.com,Chon Buri,2025-06-30,promo
2605,customer02605@example.com,Bangkok,2025-06-30,promo
2606,customer02606@example.com,Udon Thani,01/07/2025,organic
2607,,Bangkok,2025-07-01,organic
2608,customer02608@example.com,Udon Thani,2025/07/01,referral
2609,,Hat Yai,2025-07-01,organic
2610,customer02610@example.com,Udon Thani,2025-07-01,organic
2611,customer02611@example.com,Hat Yai,2025-07-01,ads
2612,customer02612@example.com,Bangkok,2025-07-02,ads
2613,customer02613@example.com,Bangkok,2025-07-02,organic
2614,customer02614@example.com,Bangkok,02/07/2025,referral
2615,customer02615@example.com,Khon Kaen,2025-07-02,ads
2616,customer02616@example.com,Nakhon Ratchasima,02/07/2025,ads
2617,customer02617@example.com,Chiang Mai,02/07/2025,organic
2618,customer02618@example.com,Udon Thani,03/07/2025,ads
2619,customer02619@example.com,Nakhon Ratchasima,2025-07-03,organic
2620,customer02620@example.com,Bangkok,2025-07-03,organic
2621,customer02621@example.com,Udon Thani,2025/07/04,organic
2622,customer02622@example.com,Bangkok,04/07/2025,organic
2623,customer02623@example.com,Bangkok,2025-07-04,ads
2624,customer02624@example.com,Bangkok,04/07/2025,organic
2625,customer02625@example.com,Bangkok,04/07/2025,ads
2626,customer02626@example.com,Nakhon Ratchasima,05/07/2025,organic
2627,customer02627@example.com,Bangkok,2025-07-05,ads
2628,customer02628@example.com,Bangkok,2025-07-05,organic
2629,customer02629@example.com,Phuket,2025-07-05,organic
2630,customer02630@example.com,Khon Kaen,2025-07-05,ads
2631,customer02631@example.com,phuket,2025-07-05,organic
2632,customer02632@example.com,Nakhon Ratchasima,2025-07-05,referral
2633,customer02633@example.com,Bangkok,06/07/2025,ads
2634,customer02634@example.com,Chon Buri,2025-07-06,referral
2635,customer02635@example.com,Phuket,2025-07-06,organic
2636,customer02636@example.com,Chiang Mai,2025-07-06,ads
2636,customer02636@example.com,Chiang Mai,2025-07-06,ads
2637,customer02637@example.com,Udon Thani,2025-07-07,organic
2638,customer02638@example.com,Bangkok,2025-07-07,organic
2639,customer02639@example.com,Phuket,2025-07-08,ads
2640,customer02640@example.com,Bangkok,2025/07/08,organic
2641,customer02641@example.com,Hat Yai,2025-07-08,organic
2642,customer02642@example.com,Bangkok,2025-07-08,organic
2643,customer02643@example.com,Bangkok,2025/07/08,organic
2644,customer02644@example.com, Bangkok ,2025/07/08,ads
2645,customer02645@example.com,Udon Thani,08/07/2025,organic
2646,customer02646@example.com,Nakhon Ratchasima,2025-07-09,organic
2647,customer02647@example.com,,2025-07-09,ads
2648,customer02648@example.com,Chon Buri,2025-07-09,organic
2649,customer02649@example.com,Chiang Mai,2025-07-10,organic
2650,customer02650@example.com,Bangkok,10/07/2025,organic
2651,customer02651@example.com,Bangkok,2025-07-10,organic
2652,customer02652@example.com,Phuket,2025-07-11,organic
2653,customer02653@example.com,Chiang Mai,2025-07-11,organic
2654,customer02654@example.com,Chon Buri,11/07/2025,ads
2654,customer02654@example.com,Chon Buri,11/07/2025,ads
2655,customer02655@example.com,Bangkok,12/07/2025,organic
2656,customer02656@example.com,Bangkok,2025-07-12,organic
2657,customer02657@example.com,Phuket,2025-07-12,ads
2658,customer02658@example.com,Udon Thani,2025-07-12,organic
2659,customer02659@example.com,Khon Kaen,2025-07-12,organic
2660,,bangkok,2025-07-12,ads
2661,customer02661@example.com,Bangkok,2025/07/13,organic
2662,customer02662@example.com,Bangkok,2025-07-13,organic
2663,customer02663@example.com,Nakhon Ratchasima,2025-07-13,referral
2664,customer02664@example.com,Chon Buri,2025-07-14,organic
2665,customer02665@example.com,Hat Yai,2025-07-14,organic
2666,customer02666@example.com,Khon Kaen,2025-07-14,organic
2667,customer02667@example.com,Phuket,2025-07-14,ads
2667,customer02667@example.com,Phuket,2025-07-14,ads
2668,,Nakhon Ratchasima,15/07/2025,organic
2669,customer02669@example.com,Bangkok,2025-07-15,organic
2670,customer02670@example.com,chon buri,2025-07-16,organic
2671,customer02671@example.com,Phuket,2025/07/16,organic
2672,customer02672@example.com,Phuket,2025/07/16,organic
2673,customer02673@example.com,Bangkok,16/07/2025,organic
2674,customer02674@example.com,Bangkok,2025-07-16,organic
2675,customer02675@example.com,Chiang Mai,2025-07-16,organic
2676,customer02676@example.com,Bangkok,2025/07/17,organic
2677,customer02677@example.com,Bangkok,17/07/2025,ads
2678,customer02678@example.com,Khon Kaen,2025-07-17,referral
2679,customer02679@example.com,Bangkok,2025-07-17,organic
2680,customer02680@example.com,Hat Yai,2025-07-17,ads
2681,customer02681@example.com,Bangkok,17/07/2025,organic
2682,customer02682@example.com,Chon Buri,2025-07-17,ads
2683,customer02683@example.com,Chon Buri,2025-07-17,referral
2684,customer02684@example.com,Bangkok,2025-07-17,ads
2685,customer02685@example.com,,18/07/2025,referral
2686,,Bangkok,2025-07-18,ads
2686,,Bangkok,2025-07-18,ads
2687,customer02687@example.com,Chon Buri,2025-07-18,organic
2687,customer02687@example.com,Chon Buri,2025-07-18,organic
2688,customer02688@example.com,Hat Yai,2025-07-18,organic
2689,customer02689@example.com,Bangkok,2025-07-18,ads
2690,customer02690@example.com,,19/07/2025,referral
2691,customer02691@example.com,Udon Thani,2025/07/19,organic
2692,customer02692@example.com,Khon Kaen,2025-07-20,referral
2693,customer02693@example.com,Bangkok,2025-07-20,ads
2694,customer02694@example.com,Khon Kaen,2025-07-20,referral
2694,customer02694@example.com,Khon Kaen,2025-07-20,referral
2695,customer02695@example.com,Chon Buri,2025-07-20,referral
2696,customer02696@example.com,Khon Kaen,22/07/2025,referral
2697,customer02697@example.com,Udon Thani,2025-07-22,organic
2698,customer02698@example.com,Bangkok,22/07/2025,ads
2699,customer02699@example.com,Chon Buri,2025/07/22,ads
2700,customer02700@example.com,Nakhon Ratchasima,2025-07-22,organic
2701,customer02701@example.com,Bangkok,22/07/2025,ads
2702,customer02702@example.com,Bangkok,2025-07-23,organic
2703,customer02703@example.com,Bangkok,2025-07-23,organic
2704,customer02704@example.com,bangkok,23/07/2025,ads
2705,customer02705@example.com,Phuket,2025-07-24,organic
2706,customer02706@example.com,Bangkok,2025-07-25,ads
2707,customer02707@example.com,Bangkok,2025-07-25,ads
2708,customer02708@example.com,Bangkok,25/07/2025,ads
2709,customer02709@example.com,Bangkok,2025-07-25,organic
2710,customer02710@example.com,Nakhon Ratchasima,2025-07-26,referral
2711,customer02711@example.com,Phuket,2025-07-26,organic
2712,customer02712@example.com,Nakhon Ratchasima,2025-07-26,referral
2713,customer02713@example.com,Chiang Mai,2025-07-26,organic
2714,customer02714@example.com,Bangkok,2025-07-26,organic
2715,customer02715@example.com,Hat Yai,27/07/2025,referral
2716,customer02716@example.com,Bangkok,2025-07-27,organic
2717,customer02717@example.com,Phuket,2025/07/28,ads
2718,customer02718@example.com,Udon Thani,2025-07-28,organic
2719,customer02719@example.com,Khon Kaen,28/07/2025,ads
2720,customer02720@example.com,Chon Buri,28/07/2025,organic
2721,customer02721@example.com,Chiang Mai,2025-07-28,organic
2722,customer02722@example.com,Udon Thani,2025-07-28,referral
2723,customer02723@example.com,Khon Kaen,2025-07-28,organic
2724,customer02724@example.com,Khon Kaen,2025-07-29,referral
2725,,Phuket,2025-07-29,ads
2726,customer02726@example.com,chon buri,2025-07-29,referral
2727,customer02727@example.com,Bangkok,2025-07-29,organic
2728,customer02728@example.com, Chon Buri ,30/07/2025,organic
2729,customer02729@example.com, Phuket ,2025/07/30,ads
2730,customer02730@example.com,Udon Thani,30/07/2025,ads
2731,customer02731@example.com,bangkok,2025-07-30,ads
2732,customer02732@example.com,Nakhon Ratchasima,2025-07-31,ads
2733,customer02733@example.com,Chon Buri,2025-07-31,organic
2734,customer02734@example.com,Phuket,2025-07-31,organic
2735,customer02735@example.com,Khon Kaen,02/08/2025,ads
2736,customer02736@example.com,,2025-08-02,ads
2737,customer02737@example.com,Nakhon Ratchasima,2025-08-03,referral
2738,customer02738@example.com,Bangkok,2025-08-03,ads
2739,customer02739@example.com,Chiang Mai,2025-08-03,ads
2740,customer02740@example.com,Hat Yai,2025/08/03,organic
2741,customer02741@example.com,Bangkok,2025-08-03,organic
2742,customer02742@example.com,Bangkok,2025-08-03,referral
2743,customer02743@example.com,UDON THANI,04/08/2025,ads
2744,customer02744@example.com,Bangkok,2025-08-04,referral
2745,customer02745@example.com,Bangkok,2025-08-04,ads
2746,customer02746@example.com,Udon Thani,2025/08/04,organic
2747,customer02747@example.com,Phuket,2025-08-04,ads
2748,customer02748@example.com,Phuket,2025-08-04,ads
2749,customer02749@example.com,Bangkok,04/08/2025,organic
2750,customer02750@example.com,Bangkok,2025-08-04,ads
2751,customer02751@example.com,Chiang Mai,2025/08/04,organic
2752,customer02752@example.com,Bangkok,2025-08-04,ads
2753,customer02753@example.com,Bangkok,05/08/2025,referral
2754,customer02754@example.com,Chon Buri,2025-08-05,ads
2755,customer02755@example.com,,06/08/2025,referral
2756,customer02756@example.com,Phuket,2025-08-06,organic
2757,customer02757@example.com,Hat Yai,2025-08-06,ads
2758,customer02758@example.com,Bangkok,2025-08-07,referral
2759,customer02759@example.com,Udon Thani,2025-08-07,organic
2760,customer02760@example.com,Bangkok,2025-08-07,ads
2761,,Nakhon Ratchasima,08/08/2025,ads
2762,customer02762@example.com,,2025-08-08,ads
2763,customer02763@example.com,Chon Buri,08/08/2025,ads
2764,customer02764@example.com,Hat Yai,2025-08-09,organic
2765,customer02765@example.com,Chiang Mai,2025-08-09,organic
2766,customer02766@example.com,Hat Yai,09/08/2025,referral
2767,customer02767@example.com,Bangkok,09/08/2025,organic
2768,customer02768@example.com,Bangkok,2025/08/10,organic
2769,customer02769@example.com,chon buri,2025-08-10,organic
2770,customer02770@example.com,Bangkok,2025-08-10,ads
2771,customer02771@example.com,Bangkok,11/08/2025,referral
2772,customer02772@example.com,Phuket,11/08/2025,ads
2773,customer02773@example.com,Nakhon Ratchasima,11/08/2025,organic
2773,customer02773@example.com,Nakhon Ratchasima,11/08/2025,organic
2774,customer02774@example.com,Bangkok,2025-08-11,ads
2775,customer02775@example.com,Nakhon Ratchasima,2025-08-11,organic
2776,customer02776@example.com,Bangkok,11/08/2025,organic
2777,customer02777@example.com,Chiang Mai,2025-08-11,ads
2778,customer02778@example.com,Bangkok,2025-08-11,ads
2779,customer02779@example.com,,2025-08-11,referral
2780,customer02780@example.com,Chiang Mai,2025-08-11,ads
2781,customer02781@example.com,Udon Thani,2025-08-12,ads
2782,customer02782@example.com,Chiang Mai,2025-08-12,organic
2783,customer02783@example.com,Chon Buri,2025-08-12,ads
2784,customer02784@example.com,Bangkok,2025-08-12,ads
2785,,Bangkok,2025/08/12,referral
2786,customer02786@example.com,Chiang Mai,2025-08-12,ads
2787,customer02787@example.com,Bangkok,2025-08-12,organic
2788,customer02788@example.com,Bangkok,2025-08-13,ads
2789,customer02789@example.com,Bangkok,2025-08-13,ads
2790,customer02790@example.com,Nakhon Ratchasima,2025-08-13,ads
2791,customer02791@example.com,Phuket,2025-08-13,organic
2792,customer02792@example.com,Hat Yai,2025-08-13,ads
2793,customer02793@example.com,Chiang Mai,13/08/2025,organic
2794,customer02794@example.com,Chon Buri,2025-08-14,ads
2795,customer02795@example.com,Hat Yai,14/08/2025,organic
2796,customer02796@example.com,,2025-08-14,ads
2797,customer02797@example.com,Chon Buri,2025-08-14,organic
2798,customer02798@example.com,Udon Thani,2025-08-14,organic
2799,customer02799@example.com,Chiang Mai,2025-08-14,organic
2800,customer02800@example.com,Chon Buri,2025-08-14,referral
2801,customer02801@example.com,Bangkok,2025-08-14,ads
2802,customer02802@example.com, Chiang Mai ,2025-08-15,organic
2803,customer02803@example.com,Bangkok,2025-08-15,organic
2804,customer02804@example.com,Bangkok,2025-08-15,organic
2805,customer02805@example.com,Phuket,2025-08-15,organic
2806,customer02806@example.com,Bangkok,2025-08-16,ads
2807,customer02807@example.com,Chon Buri,2025-08-16,ads
2808,customer02808@example.com,bangkok,2025-08-16,ads
2809,customer02809@example.com,Phuket,16/08/2025,ads
2810,customer02810@example.com,Udon Thani,2025-08-16,organic
2811,customer02811@example.com,Bangkok,2025-08-17,ads
2812,customer02812@example.com,Khon Kaen,2025-08-17,ads
2813,customer02813@example.com,Bangkok,2025-08-18,ads
2814,customer02814@example.com,Bangkok,2025-08-18,organic
2815,customer02815@example.com,Udon Thani,2025-08-19,organic
2816,customer02816@example.com,Chon Buri,2025-08-19,ads
2817,customer02817@example.com,Nakhon Ratchasima,2025-08-19,ads
2818,customer02818@example.com,Nakhon Ratchasima,2025-08-19,organic
2819,customer02819@example.com,Bangkok,2025-08-19,ads
2820,customer02820@example.com,,2025-08-19,organic
2821,customer02821@example.com,Khon Kaen,19/08/2025,ads
2822,customer02822@example.com,Hat Yai,2025-08-19,ads
2823,customer02823@example.com,Bangkok,2025-08-20,ads
2823,customer02823@example.com,Bangkok,2025-08-20,ads
2824,customer02824@example.com,Udon Thani,2025/08/20,organic
2825,customer02825@example.com,Bangkok,20/08/2025,ads
2826,customer02826@example.com,Bangkok,2025-08-20,organic
2827,customer02827@example.com,Chon Buri,2025-08-20,ads
2828,customer02828@example.com,Chiang Mai,2025/08/20,organic
2829,,Chiang Mai,2025/08/20,organic
2830,customer02830@example.com,Bangkok,20/08/2025,organic
2831,,Bangkok,2025-08-20,ads
2832,customer02832@example.com,Chon Buri,2025-08-21,organic
2833,customer02833@example.com,Khon Kaen,2025-08-21,ads
2834,customer02834@example.com,Bangkok,2025-08-21,organic
2835,customer02835@example.com,Chon Buri,21/08/2025,ads
2836,customer02836@example.com,Bangkok,2025-08-22,ads
2837,customer02837@example.com,Nakhon Ratchasima,2025-08-22,referral
2838,customer02838@example.com,Nakhon Ratchasima,2025-08-22,organic
2839,customer02839@example.com,Phuket,2025-08-22,ads
2840,customer02840@example.com,Udon Thani,2025-08-22,organic
2841,customer02841@example.com,Nakhon Ratchasima,2025-08-22,organic
2842,customer02842@example.com,Chiang Mai,2025/08/22,organic
2843,customer02843@example.com,Bangkok,23/08/2025,organic
2844,customer02844@example.com,Nakhon Ratchasima,23/08/2025,ads
2845,customer02845@example.com,Bangkok,2025-08-23,organic
2846,customer02846@example.com,Udon Thani,2025-08-24,ads
2847,customer02847@example.com,,2025-08-24,referral
2848,customer02848@example.com,Chon Buri,2025-08-24,referral
2849,customer02849@example.com,Bangkok,2025-08-24,ads
2850,customer02850@example.com,Chon Buri,24/08/2025,organic
2851,customer02851@example.com,,24/08/2025,organic
2852,customer02852@example.com,Nakhon Ratchasima,24/08/2025,ads
2853,customer02853@example.com,Bangkok,2025-08-24,organic
2854,customer02854@example.com,Bangkok,25/08/2025,referral
2855,customer02855@example.com,Bangkok,2025-08-25,organic
2856,customer02856@example.com,Chon Buri,25/08/2025,organic
2857,customer02857@example.com,Chon Buri,2025-08-26,referral
2858,,Chon Buri,2025-08-26,organic
2859,customer02859@example.com,Khon Kaen,26/08/2025,organic
2860,customer02860@example.com,Udon Thani,2025-08-27,referral
2861,customer02861@example.com,Phuket,2025-08-27,referral
2862,customer02862@example.com,Chiang Mai,2025-08-27,organic
2863,customer02863@example.com,Udon Thani,2025-08-28,organic
2864,customer02864@example.com,Hat Yai,28/08/2025,referral
2865,customer02865@example.com,Phuket,2025-08-28,referral
2866,customer02866@example.com,Phuket,2025-08-28,ads
2867,customer02867@example.com,Nakhon Ratchasima,28/08/2025,organic
2868,customer02868@example.com,Udon Thani,2025-08-29,organic
2869,customer02869@example.com,Nakhon Ratchasima,30/08/2025,organic
2870,customer02870@example.com,Nakhon Ratchasima,30/08/2025,organic
2871,customer02871@example.com,Hat Yai,2025-08-30,ads
2872,customer02872@example.com,Phuket,2025-08-31,referral
2873,customer02873@example.com,Hat Yai,2025-08-31,referral
2874,customer02874@example.com,Bangkok,2025/08/31,organic
2875,customer02875@example.com,Khon Kaen,2025-08-31,ads
2876,customer02876@example.com,Nakhon Ratchasima,31/08/2025,organic
2877,customer02877@example.com,Hat Yai,2025-08-31,referral
2878,customer02878@example.com,Bangkok,2025-08-31,organic
2879,customer02879@example.com,Bangkok,2025-09-01,ads
2880,customer02880@example.com,Phuket,2025-09-01,organic
2881,customer02881@example.com,Bangkok,01/09/2025,organic
2882,customer02882@example.com,Bangkok,01/09/2025,organic
2883,customer02883@example.com,Bangkok,2025/09/02,referral
2884,customer02884@example.com,Bangkok,2025/09/02,ads
2885,customer02885@example.com,Nakhon Ratchasima,2025-09-03,organic
2886,customer02886@example.com,Nakhon Ratchasima,03/09/2025,organic
2887,customer02887@example.com,Nakhon Ratchasima,2025-09-03,ads
2888,,Chiang Mai,2025-09-04,organic
2889,customer02889@example.com,Nakhon Ratchasima,2025-09-04,organic
2890,customer02890@example.com,Chon Buri,2025-09-04,organic
2891,customer02891@example.com,Bangkok,04/09/2025,organic
2892,customer02892@example.com,,2025-09-05,referral
2893,customer02893@example.com,Nakhon Ratchasima,2025-09-06,ads
2894,customer02894@example.com,Chiang Mai,2025-09-07,ads
2895,customer02895@example.com, Bangkok ,07/09/2025,organic
2896,customer02896@example.com,Chon Buri,2025-09-07,referral
2897,customer02897@example.com,Hat Yai,2025/09/07,organic
2898,customer02898@example.com,Bangkok,2025-09-07,organic
2899,customer02899@example.com,Bangkok,2025/09/07,referral
2900,customer02900@example.com,Bangkok,2025-09-08,organic
2901,customer02901@example.com,Hat Yai,2025-09-08,referral
2902,customer02902@example.com,Phuket,2025/09/08,organic
2903,customer02903@example.com, Bangkok ,2025-09-08,referral
2904,customer02904@example.com,Bangkok,09/09/2025,organic
2905,customer02905@example.com,Bangkok,2025-09-09,organic
2906,customer02906@example.com,NAKHON RATCHASIMA,2025-09-09,ads
2906,customer02906@example.com,NAKHON RATCHASIMA,2025-09-09,ads
2907,customer02907@example.com,Bangkok,2025-09-10,organic
2907,customer02907@example.com,Bangkok,2025-09-10,organic
2908,,Khon Kaen,2025-09-10,organic
2909,customer02909@example.com,Hat Yai,2025-09-10,referral
2910,customer02910@example.com,Udon Thani,2025-09-10,ads
2911,customer02911@example.com,Phuket,10/09/2025,organic
2911,customer02911@example.com,Phuket,10/09/2025,organic
2912,customer02912@example.com,Bangkok,2025/09/10,ads
2913,customer02913@example.com,Phuket,2025-09-11,ads
2914,customer02914@example.com,Chiang Mai,11/09/2025,organic
2915,customer02915@example.com,Udon Thani,2025-09-11,referral
2915,customer02915@example.com,Udon Thani,2025-09-11,referral
2916,customer02916@example.com,Bangkok,2025-09-11,referral
2917,customer02917@example.com,Hat Yai,2025-09-12,referral
2918,customer02918@example.com,Hat Yai,12/09/2025,referral
2919,,Bangkok,2025-09-12,ads
2919,,Bangkok,2025-09-12,ads
2920,customer02920@example.com,Bangkok,2025-09-12,organic
2921,customer02921@example.com,Nakhon Ratchasima,2025-09-12,ads
2921,customer02921@example.com,Nakhon Ratchasima,2025-09-12,ads
2922,,Bangkok,2025-09-12,ads
2922,,Bangkok,2025-09-12,ads
2923,customer02923@example.com,Udon Thani,2025-09-12,organic
2924,customer02924@example.com,Bangkok,2025-09-13,organic
2925,customer02925@example.com,Chon Buri,2025-09-14,referral
2926,customer02926@example.com,Phuket,14/09/2025,ads
2927,customer02927@example.com,Bangkok,2025-09-14,referral
2928,customer02928@example.com,Khon Kaen,14/09/2025,organic
2929,customer02929@example.com,Bangkok,2025-09-14,organic
2930,customer02930@example.com,Bangkok,2025-09-15,ads
2930,customer02930@example.com,Bangkok,2025-09-15,ads
2931,customer02931@example.com,Chiang Mai,15/09/2025,ads
2932,customer02932@example.com,Khon Kaen,2025-09-15,ads
2933,customer02933@example.com,Chiang Mai,15/09/2025,ads
2934,customer02934@example.com,UDON THANI,2025-09-16,ads
2935,customer02935@example.com,Khon Kaen,2025-09-17,ads
2936,customer02936@example.com,Chiang Mai,17/09/2025,ads
2937,customer02937@example.com,BANGKOK,17/09/2025,ads
2938,customer02938@example.com,Bangkok,17/09/2025,organic
2939,customer02939@example.com,Nakhon Ratchasima,2025-09-18,ads
2940,customer02940@example.com,Udon Thani,2025-09-18,organic
2941,customer02941@example.com,Hat Yai,2025-09-18,ads
2942,customer02942@example.com,Bangkok,2025-09-18,referral
2943,customer02943@example.com,BANGKOK,2025-09-19,ads
2944,customer02944@example.com,Bangkok,2025-09-19,referral
2945,,Chon Buri,2025-09-19,referral
2946,customer02946@example.com,Phuket,2025-09-19,referral
2947,customer02947@example.com,,2025-09-19,referral
2948,,Chiang Mai,2025-09-19,organic
2949,customer02949@example.com,Khon Kaen,2025-09-19,organic
2950,customer02950@example.com,Bangkok,19/09/2025,organic
